Wavelength	240	245	250	255	260	265	270	275	280	285	290	295	300	305	310	315	320	325	330	335	340	345	350	355	360	365	370	375	380	385	390	395	400	405	410	415	420	425	430	435	440	445	450
nm	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps
250	775.560655154342	450.292786212138	659.917212030968	1229.16124605081	380.881498539133	200.483725709424	197.506563680406	174.334090618857	171.925097170998	135.876219248257	140.703249862083	108.357965591939	105.165330674086	113.89535125781	89.2611291770206	81.8079009012782	75.3040237326594	71.3224063117224	84.9456419623307	61.6718577799634	70.2928887995264	74.9445861884949	53.816774496201	89.3013305989042	73.02938760036	80.7503678196488	74.3425883424677	56.9391148251253	52.2413415639875	54.6465412774848	56.0331857961119	46.5948583576748	45.6799633393928	49.2341093379234	49.8573952706243	40.5229155091634	37.2509282815519	34.4715595792758	35.1069103028221	36.3174195010321	31.1084478676782	23.3999216287038	25.2975509848601
252.5	1213.60388071984	691.838934878602	882.603704561065	3011.39304987373	1567.05416720299	219.75193484318	197.141702845204	194.669553039393	199.746499759459	179.430328114488	124.625200407031	116.139124131416	101.162867737937	95.0157636526834	99.4162185824808	83.7522925779013	77.9613475824398	82.2676486277389	77.8535905775531	80.7218562893233	78.5347811614674	90.9810935257131	73.3549172006852	66.8034475247136	64.3964856179492	91.0556291281941	64.4902741507637	62.4040175658889	59.3416137450226	47.9891661268462	49.2027665423301	34.6801022811976	43.3095255351989	42.4310002044086	38.3805399332853	35.9262386222393	33.0907206968862	37.2047027235225	30.7105109710706	33.291451688931	30.6525555706705	28.4857197247209	20.730444827039
255	996.289608975102	717.563115588875	776.296188228547	4512.75189885088	5458.01404355635	497.135895697169	206.283612505763	156.869136324999	178.97711803591	140.392242680462	135.600774096798	114.177014069088	94.991132629345	78.7811670221431	98.022641249625	82.0423601398336	78.7237010606713	83.2567410786767	63.5258209341506	86.4690957461548	75.4378820924547	71.6857314857588	72.3976156978739	74.1165492659617	65.1407473692015	88.3287457491915	56.6226204153153	68.4731507877198	56.2730511820759	46.7217904881367	41.4556145439198	38.4323877662101	40.8293929620221	48.1261120080532	40.7467938423295	34.1179905201641	31.6142616092408	33.6320909876832	39.6318059361723	34.4108898999772	36.9251751004757	31.8281671514771	27.0913518322718
257.5	892.564935598119	690.720255996615	458.871248962436	3368.90551766418	10749.4562114209	2442.91660117054	211.025956353925	188.173731509116	175.889322867796	143.937225577185	120.603752556154	101.907770877142	103.073658160369	105.940441087857	92.1588298710383	82.8423572362243	85.1865125175053	73.2419904968099	75.6632006164738	74.1103413217818	76.7509510064821	66.549049580421	66.681165386926	74.0110937736345	69.4400234527221	78.5753884149138	63.5251457735124	63.7867556878789	67.1526664812591	55.7303465006219	49.9459250626149	41.4145886551328	36.9643649630444	49.6850225777363	42.996794991516	35.5391849731668	33.1194410920968	40.5047516063812	40.1362728485842	32.3609703217054	34.5478466750968	31.3193670748749	35.9133366202882
260	971.237462654469	647.224949817615	364.911664358521	1722.8430459459	12100.1828603106	9228.50218146113	608.277920338507	152.539122592704	194.170391955175	176.793524860554	110.610301387606	112.17285758264	96.6790292827204	98.3400484352353	94.4454163241846	74.2512307954147	88.4974603322439	81.3739300207172	81.9633966671655	83.0731928100172	61.6705328735188	71.8502770774734	73.5260953275408	78.0669810649875	87.0493862516219	74.1315578034	76.9770658993569	54.7146131952745	61.9697690770771	45.8883094836776	41.8077835728419	42.0488486505367	44.3387027131721	42.9054903280728	38.667460804968	40.6694368010363	33.4647003330239	30.7516701974697	34.5453014379169	32.2677455881157	28.6321565274738	29.6790930116663	28.2644189471409
262.5	1218.24281646036	607.821012775131	394.292503598844	666.053237836028	8756.12633777943	17806.541803271	3952.66328245578	216.207916016408	196.93319262788	162.146358443849	145.888351140531	118.957638963615	106.916954615779	81.0223713450775	99.3240904513869	83.8603032083103	74.2597806954445	76.7784851577976	73.1468444460958	66.9804430834136	73.5827251655036	72.7938756671391	68.5702204476012	74.3114014206391	72.6806207269469	72.9160590953058	64.199042593863	60.4966501598577	50.8156393680737	49.3125784741584	50.0275576365116	40.4829887977554	44.1118733707736	44.1735110411952	35.7611981116867	41.6364733943099	39.0560762438761	37.8915922101322	35.22231746508	30.1316870588544	28.4489940539473	31.6673808259914	24.8839240655965
265	1011.56966108596	606.549349784946	413.933181328876	381.99573707908	3923.85597104738	21940.2276540382	14952.0539117693	649.950858155758	198.299580669784	158.681087369187	115.106340028032	101.375388009013	124.505336581049	103.675848879982	106.254848114506	92.7495075116547	78.1618131478327	85.046928187697	74.9584521101237	74.6134097877885	72.8955885211846	79.8501251875022	66.472875257016	58.3314561418145	60.1699508485113	82.5095168576958	64.2907880435826	57.2763092824235	53.5876324841128	48.5342856479109	37.3265227748597	48.1001546359493	46.5096691340717	40.4769690669511	38.3653822507662	33.8310960277029	42.5877749729197	35.8013453456599	29.699539898422	30.8788061476357	35.4619102465827	26.0077915481181	35.0451574964259
267.5	1126.13322614841	761.044842766236	516.833730777071	367.921895708186	886.650330268292	16272.5068541858	30277.4099771988	5582.25336077539	242.56687202972	173.817493100561	116.645148025612	133.123591487087	116.050730491737	132.875122863931	97.089451851408	90.5274642761568	91.1154080711136	84.796525090272	86.2685516266127	88.4601325822421	73.5528281263372	77.0737562239608	69.779129579932	72.1931261164797	74.8597766340745	82.6457755390018	56.6411490557009	51.5824533469418	48.6844253686761	52.7565186439387	49.8186068327898	46.0156910120603	35.5278755853604	43.6470085212113	35.9196588594682	43.8587111541687	46.2701331329575	35.666982430843	34.568893790982	24.0738458296084	28.4798264234997	29.9895108688407	27.7031986888696
