Wavelength	R1
312	0.471684496754547
313	0.476283755001823
314	0.478131276713216
315	0.480690062769328
316	0.486492980028272
317	0.492104661752219
318	0.495775340466081
319	0.499319653761564
320	0.503496653647884
321	0.509173491113896
322	0.521048281090649
323	0.519039204810457
324	0.51976541060854
325	0.524638093232356
326	0.532907017868246
327	0.532809163019305
328	0.534858110036958
329	0.540467858901558
330	0.544088889332403
331	0.55274503600513
332	0.550367605418474
333	0.553471331210177
334	0.557495942529622
335	0.565374475592204
336	0.566087186899225
337	0.56617110093754
338	0.571941750627221
339	0.57707980599405
340	0.585420006576696
341	0.582497843678606
342	0.586418017412392
343	0.591819372711186
344	0.596322533969638
345	0.59777664191393
346	0.595809369945802
347	0.598979590676678
348	0.60179299274518
349	0.608849395397481
350	0.605689872031003
351	0.60524766947983
352	0.607300661506942
353	0.607398974119537
354	0.615016645795287
355	0.604846001661836
356	0.608161279588559
357	0.607477616484851
358	0.612706438516536
359	0.607272741500302
360	0.602516258842295
361	0.603170233111992
362	0.6040799470608
363	0.611646475092262
364	0.608312104844871
365	0.607958914674715
366	0.612336720217432
367	0.615866770837221
368	0.624217277062555
369	0.625519455634137
370	0.63695626235315
371	0.643955826972036
372	0.658697234757371
373	0.661357017065502
374	0.667589849736196
375	0.677269497766031
376	0.686042975939102
377	0.698735743551483
378	0.7036618116694
379	0.712866310562711
380	0.723034934098782
381	0.73179226370527
382	0.734532064053864
383	0.743534128415108
384	0.752208593263406
385	0.760824635071637
386	0.773263041541079
387	0.775922159138238
388	0.78600687745748
389	0.800251710859916
390	0.809761162363045
391	0.824241524702412
392	0.829042804540792
393	0.837380654793175
394	0.855942974793793
395	0.875335573159321
396	0.885750645202829
397	0.888490511354949
398	0.891115182237114
399	0.886736030106313
400	0.888891448420027
401	0.878119988298082
402	0.880089435358825
403	0.881635946949872
404	0.893872896403385
405	0.903207802625091
406	0.895757586616166
407	0.904504478257659
408	0.91387862436129
409	0.925443087535238
410	0.926397544781821
411	0.926876385591484
412	0.935668076082279
413	0.933919935813931
414	0.938576543264035
415	0.930853214014804
416	0.935875092065587
417	0.941035358744816
418	0.968948529447427
419	0.995147255101351
420	0.978218666880408
421	0.963005196048519
422	0.956747471525443
423	0.965831303919454
424	0.956742829039048
425	0.956242684099645
426	0.962766476117446
427	0.964294255638287
428	0.970236004984216
429	0.965085490578174
430	0.965658221574377
431	0.967201398166467
432	0.980406118159512
433	0.976293525619366
434	0.975693609184137
435	0.984223904230505
436	1.00008806320894
437	1.01903797837146
438	1.02607905789265
439	1.01245115134477
440	1.0107193046015
441	1.02108391869252
442	1.01196198510368
443	1.01420317497479
444	1.0183361179704
445	1.01793991971281
446	1.018924514974
447	1.02719288461352
448	1.08857824172424
449	1.2424914254432
450	1.15098226698151
451	1.14709277314695
452	1.11866897632655
453	1.06425002489146
454	1.07226627623352
455	1.08931086098954
456	1.11980343102231
457	1.14895049060955
458	1.14794727198651
459	1.13205333150099
460	1.15596501296781
461	1.20975611388775
462	1.26950497545359
463	1.25917750114543
464	1.22579763737699
465	1.22835959180434
466	1.34949707776902
467	1.51391739849563
468	1.46306921436432
469	1.35521912541637
470	1.27169909579994
471	1.22402122541599
472	1.35442374961442
473	1.35254160378488
474	1.14407138422304
475	1.08181931265877
476	1.05982931063551
477	1.04982025005297
478	1.05445615805143
479	1.08310434298818
480	1.16353046342667
481	1.17875412442787
482	1.16439339179328
483	1.13955137149266
484	1.09904244908373
485	1.06563197999998
486	1.03627629557874
487	1.02816847624605
488	1.02734204308717
489	1.03508827395179
490	1.0771669127708
491	1.17110211372208
492	1.15782997358664
493	1.10430252927561
494	1.06295775903521
495	1.04411498898047
496	1.03177639774649
497	1.02498747753194
498	1.02254162222727
499	1.0219205685553
500	1.02032815471381
501	1.02874999154214
502	1.03625612536751
503	1.03381790827193
504	1.02913424789442
505	1.03287463093904
506	1.02952211962593
507	1.03105958181785
508	1.03081114775796
509	1.03761344134708
510	1.03105050760698
511	1.03814104162086
512	1.04189723944624
513	1.03792125689031
514	1.04689098606547
515	1.03747386539269
516	1.04016831665018
517	1.04062607363366
518	1.04980087711344
519	1.04840108257365
520	1.03781977545544
521	1.04019268207461
522	1.03749221313236
523	1.04577179397305
524	1.0373824814612
525	1.03122995572976
526	1.03574050705751
527	1.03610794441
528	1.03926470263101
529	1.02815405669078
530	1.02977664766453
531	1.02747331539951
532	1.0320667171812
533	1.02527670787061
534	1.02449133801931
535	1.01876934549292
536	1.01664253645393
537	1.01677957563327
538	1.0122512011342
539	1.01483296811786
540	1.01803351044563
541	1.02019906250224
542	1.01096956589871
543	1.00851287997259
544	1.00569346784878
545	0.999339812276201
546	1.0110123629857
547	0.999726418477873
548	0.995642321725213
549	0.995980129367652
550	0.997913691572587
551	0.996118646742125
552	0.987131469236392
553	0.986544212827231
554	0.978238402215958
555	0.989791556720293
556	0.976272385521601
557	0.973791202564256
558	0.973079856918804
559	0.967479187271769
560	0.971205022929707
561	0.960847318208837
562	0.961873881814058
563	0.955127994315232
564	0.966001694995713
565	0.958439997324479
566	0.947535681792262
567	0.948002879192639
568	0.946745645620944
569	0.955732926123499
570	0.942848447092655
571	0.939374714276961
572	0.937216931804707
573	0.944548678579874
574	0.932590021771683
575	0.926822467708715
576	0.926446877398651
577	0.925790245000317
578	0.923295607606231
579	0.916491364778212
580	0.910214073719933
581	0.911316437264277
582	0.915777132360715
583	0.914764290221035
584	0.90544856048175
585	0.903720033478645
586	0.90108120911649
587	0.899897080400403
588	0.890991267523217
589	0.888875674647436
590	0.885203558508016
591	0.880091281672231
592	0.87170766459115
593	0.865927538240149
594	0.857719211260104
595	0.854434489057311
596	0.848504281077519
597	0.842023110670639
598	0.834619902220649
599	0.831294073795365
600	0.827364517098756
