Wavelength	240	245	250	255	260	265	270	275	280	285	290	295	300	305	310	315	320	325	330	335	340	345	350	355	360	365	370	375	380	385	390	395	400	405	410	415	420	425	430	435	440	445	450
nm	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps
250	493.419069613089	296.377726107655	624.558600984717	1134.68491717077	204.53041335287	113.103389450614	97.9460829937653	105.09909509383	97.4057309941722	71.3574788306374	64.4936452201767	64.0559427338118	64.3199962228383	45.7920243215826	48.9392039711374	51.7650858028272	45.9440409970842	55.4782913186183	42.0130506599851	39.3230682450764	39.3009859767635	42.2726159091422	37.5858003494978	40.762940249678	37.5440256129216	41.6051264046737	40.0619959572308	32.6509100736495	23.5761263062957	30.0873220375656	27.4436334517357	22.4483353276223	25.9937290385966	21.4668498066253	26.2815364063919	22.4129259296424	14.2401530889826	21.1331441335771	23.1714147592572	18.5374144116469	15.8484136762779	12.862287610584	17.4057879180432
252.5	461.738279768288	357.897055601222	610.992084247244	2801.72934110847	1109.15762415007	113.804991385482	127.898221160285	87.5554160966678	90.6051005564092	91.4908732779442	72.6186235312735	60.4052708419864	70.1893446153414	50.941845186986	44.7122073771159	60.3461019242395	58.770136847091	42.818569048763	55.6038986752446	42.1972781788469	38.6387118225149	41.0245421773924	40.0369176422913	45.4758345282535	38.341929154295	35.4315804011974	28.9810051032436	37.2886685768433	25.4300164152939	27.7972547362603	25.2402163243048	22.8352821593574	27.0155090224164	23.5575939477624	17.8655155429406	14.1270333577042	17.6915915174294	17.5180523929062	16.5338684784193	17.7161513262482	16.8618046992034	22.8479198581168	16.7816549621466
255	460.754153436805	196.755810309058	542.347557865528	4026.9661929025	4064.96193839391	243.565484620565	99.2717495048558	121.500428732577	100.170424240913	87.161207919985	72.4622075817248	77.5321698846698	60.2573555489809	53.0168673948992	44.9978408265414	45.5259320775926	57.6382993455443	47.0097259878212	44.7547835664599	47.7119447121112	43.764206016288	46.0862937219791	39.8917880243299	45.6311983639025	40.4425451293897	34.8802381834627	26.6876552785502	39.7542574620652	30.7996572748558	26.9671296163798	21.7102922785571	24.8195598529784	28.1894080328716	23.8568438345032	25.0785047693287	22.7091251567748	22.8621229795383	18.9359659705614	21.0717143028532	15.1611106307512	19.670320639954	14.1718463227276	18.2851182541356
257.5	372.298328086921	305.679610573938	315.307679461882	3238.20607732307	8609.86859028991	2096.03933971266	81.068708734408	109.58160519129	79.7398405545318	78.3385822884477	77.5756523763624	71.1465577809515	51.2246342544236	61.4002465559221	50.4937952582105	39.5259238843074	55.354906509102	50.867773767621	39.5112405651685	41.9721985891502	38.0437583810014	40.0008282914124	40.9538002743331	42.0266498943066	42.9483040375576	37.3144001452308	38.4717878076709	25.7045367509607	30.7668453032751	21.0407268031125	24.8046339419073	28.8881471032433	21.8689953046212	27.1191510808403	19.6209287534433	22.7645341634844	18.8583095385541	18.9186707470486	18.5133991490748	19.0056372873779	21.5484704746666	17.330282887058	15.4482054054527
260	313.34811908661	224.794679652528	223.556913231015	1385.08934529492	10373.8102614985	7783.23192448423	418.469464371705	101.500200925559	101.966983972098	84.3864913458408	84.6103513106748	74.4694511471537	58.6439270755511	72.95043572204	52.0886248044358	49.4982139606595	45.3100732230668	43.2598405603752	38.8781284871004	38.826804885163	50.22287104657	38.6805487009236	46.3169000801736	47.3940052373242	42.2776335562286	35.2861614100043	42.8784718165356	33.5580745308485	32.2519086110143	23.5832166657009	21.3574752792174	22.3926894114382	20.3377335502167	21.0091346912523	23.5867534752838	24.9924717591373	20.5388458590908	21.5077175694741	20.310050792373	20.0835697086348	15.4871419483286	16.6132436737191	14.6215328758878
262.5	386.984424910007	314.239865377812	174.792284432762	444.43601465606	7537.95575603389	15932.779587574	3255.57650308447	141.667736736816	115.251930923749	68.5030415402922	78.6558068293243	84.3054607854454	54.7229909537386	55.0100507495278	66.0346146273497	47.6750207145445	48.774976717027	51.3151281883051	55.4935085422248	44.6703085932637	50.2246937918653	41.184675367503	40.0812738297194	37.8563268603347	38.6854896606266	34.8555554068879	35.0093386439345	36.7564209985611	37.9928845940506	24.1663298284105	22.1513266956202	27.238992855938	27.7136777684154	20.1083379689174	26.1880010234717	24.4057451234735	20.5658933117996	23.3528337660878	21.5005868497612	18.088529439142	15.1516742166929	14.1291214332588	14.6093696313212
265	563.29597818528	294.861063796811	247.778418298799	310.014406261393	3239.71492050337	19810.1832458123	12728.79465159	556.519985781238	128.571319642517	102.422558840976	91.8396521620106	87.3938753312128	60.6405133367596	65.1729338431715	56.9374200186855	52.0952607863773	48.4241951619745	45.2328417976671	45.3831435560562	53.4577029915202	39.9810207407049	37.1546764135006	44.0420508084879	39.069317414546	35.345471248221	43.5430485956522	39.349005269029	27.6595840000288	27.4665909224147	25.5948880349619	18.1455000621571	23.6399755931223	28.7007686118939	16.8239337671109	20.1115464031415	20.8384076718369	23.1861161909132	18.2186657260742	17.4143548369475	22.1974744869239	18.1792030195652	15.5343789223464	19.5769589013928
267.5	627.205468732847	322.487135341843	296.555146509917	209.6216711899	885.031064960817	14376.3483175878	25893.3181053746	4372.4077220723	145.593075935199	124.526459426285	105.193887461192	81.806466946525	78.6208085180749	73.0122004740867	55.5596162985039	57.1620635569477	55.3921532740593	50.6375777725921	34.2216049068067	54.051061088545	56.9959828753905	34.1617932685568	48.6070459511735	38.0596081507214	34.1137481809194	32.4383465094395	39.548131557836	37.8579956019547	27.482161481951	29.2903066111554	21.7473946977108	23.1991120437656	22.9977716937898	18.3643072900607	18.1280925182299	20.1919345143507	20.9022192824049	20.0346975581414	23.8938636894349	17.2236554495964	14.7721588973965	15.2393637986455	16.3644791578089
