Wavelength	240	245	250	255	260	265	270	275	280	285	290	295	300	305	310	315	320	325	330	335	340	345	350	355	360	365	370	375	380	385	390	395	400	405	410	415	420	425	430	435	440	445	450
nm	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps	CPS / MicroAmps
250	530.078331471527	201.27178025057	760.585651123553	1104.08303845115	206.831645869376	115.76947639232	121.675844076274	88.4848984610382	108.952975356911	70.9018013752217	80.1679906476971	65.7898017892073	51.6872601293562	53.4793059553696	47.8867202299195	50.9169810295899	42.3357559528955	58.61350269033	54.2148700844841	44.4091281107622	49.7269711287368	36.8446724026227	40.7815873202675	37.3402134624484	40.3388974969452	41.5607624359895	44.3685867695613	28.5451315093469	27.2800911073526	31.4202060680713	29.4034603554777	20.8348395382393	21.1778575813807	27.485096522134	17.8294257608371	22.936320453698	17.0847743921916	14.9686046602443	15.1904339837861	23.022950986495	17.3071249175529	17.3215699861496	12.3873380206954
252.5	399.757413465562	375.083900104643	800.256437814264	2993.53352038573	1115.65069898235	124.291015491171	111.815088776772	96.4469578920319	107.08831496674	72.6359592831052	75.9011072925892	84.972748575916	56.7787453001576	60.6965207155692	31.5284032056134	54.5645123232205	52.8267507493014	40.0303767790111	44.1270773109639	53.8550448862	39.049020675557	36.8108846212893	37.008056671543	46.6825120564053	32.589707187287	41.5190136128064	39.2274549173654	30.0802610976939	26.3267862823183	29.9109499677373	28.0919131142963	24.1927437841647	24.3294308079032	18.8339680764506	17.9047874872235	21.7366092422919	21.0933579264975	22.4901929253448	18.4085039304974	17.3710255380953	14.7919465889462	17.9287634245429	16.4613297276733
255	448.824271480921	306.207601146044	405.552378079006	3831.93475834066	3966.70856107285	307.758769970507	108.783223123131	123.545295460379	100.86916945268	103.701129064357	71.5957383775208	66.8856475568917	56.8487000748238	60.6968236231328	60.8586561611341	54.7820347563254	51.1166385715904	53.9190405824735	56.0659006313168	42.3950056060332	33.3512540593455	48.2916289546715	44.344197445421	40.032416221489	35.4150241108375	34.9987413695654	30.0570866925461	29.635398328518	26.0176258212677	30.9847589923977	24.512496045125	24.6127996778019	23.3011419516443	19.7226412997824	24.6251292269339	22.3938362565224	20.088962705058	16.8648896146315	16.6736847758785	19.1812074998242	18.7431509694196	18.6993806889883	15.5010731448242
257.5	532.307956380101	208.914492016199	373.364971990521	3139.50978668337	7947.742640509	2071.55957256436	156.187937565209	111.664871004089	78.2316706382183	82.7535729777932	83.6221807440148	75.4485269507644	64.2628981557974	58.7339013407835	49.5291508358202	56.962278079961	43.1283220996849	35.1368772844319	44.2694103406259	44.7600145685412	49.8633785503079	42.8441827002853	37.1803386201665	43.3009787971922	34.0221172732894	34.9781224749143	29.5639629008044	33.0910531147441	22.1018329634822	27.6680211524982	25.7697514698056	21.972349689435	25.3159818399648	23.7688522590192	27.7595875829198	21.809426892538	20.1384468966732	21.2713957383439	15.997335429425	15.180692165298	18.1130537449013	19.7087177407516	14.514341144525
260	482.224184662844	229.667928642734	239.208994727316	1467.25312138673	9959.40592009143	7529.8804953538	479.422822908652	101.253496091551	114.267460559575	115.165843439672	85.9061401556278	72.3277206997055	63.62624525306	59.5679397456602	61.750687708443	45.4398983847496	48.8886789596986	41.7985844792057	55.3939165216294	46.7146525358109	43.5321421783407	38.0450115910255	41.4031396970808	35.123684643282	40.1105196398296	36.2357987129692	32.8853138704971	31.7838891760857	29.723469944864	29.5253175586159	28.2099082636537	30.7756115779718	21.2783695210071	19.3238034793241	18.1966684760144	21.4438494704545	18.6541014691085	21.0003021640319	18.8727255089615	17.0052898138999	15.8646772946397	18.3667639722562	17.789107335207
262.5	465.607743432781	347.618684140776	194.05247982395	505.062556481283	7393.48957644944	15581.1856614407	3278.21578351291	154.850376851635	107.380975615314	75.2919595124311	85.498785001976	71.8387503545533	63.8486439483777	62.2325562305941	45.9610698438946	57.7463388868731	48.5684511138482	45.5354599623294	38.5418522481255	44.8708207046787	47.8872666905043	32.6305252671138	39.3861848033725	41.973340644862	24.6370729708961	32.7161302265823	27.9377308715249	34.4349990290664	21.1551157857804	24.5112086800206	27.1972333598161	24.1322792986949	17.8381719381806	22.8148035365917	19.5541263300161	21.4378131512402	22.4454004345432	18.0107314312295	19.9772460506923	16.2458797276795	14.7467591135307	17.823692104257	15.8497633472936
265	578.013895392788	258.364915127806	238.989738659529	240.018205262609	3171.68623840709	18896.8805133181	12199.4479851092	470.612973217713	136.311483463649	107.912301760956	87.7668345248422	79.8087961373735	83.5714914527091	51.5967899312632	50.2159034761679	62.2496515171316	56.9875002627572	56.0049480813692	44.5350046827015	39.5794647172681	47.9599925650138	34.9863387908967	41.6193246496865	32.8841410310888	36.5214110397686	31.270118364877	25.0481709967189	34.5516781229335	27.6023865570328	27.6934290708192	23.5987935402958	19.206590503109	21.6526574007297	23.6548729337426	17.983397591207	24.7801872231389	24.5232089886734	18.2996716115157	17.7671823575305	19.5544088871996	19.02806548509	17.3275579211418	16.5334889106969
267.5	564.587283580526	332.870639576803	315.897345132553	230.228817985933	933.853175693853	14053.7542248123	25862.2492544097	4383.08996638511	189.963672924649	84.1891729583888	101.49680093693	70.357958889936	68.1009099166035	54.9915451713862	52.093882882275	48.5513535835357	45.3890996596178	50.4465960221791	48.1990951203275	52.4984382266022	38.645748800279	38.0418532816318	42.8463546448543	38.9148680429694	32.8500587747173	39.7958414660838	28.4380230726683	27.4556476952168	27.7666362962712	24.7269170346432	29.3458220654386	22.4103525268654	19.9906303205789	21.3620776538494	15.5648566069863	24.3872382279616	14.5024331234387	17.192994012079	23.7779585886687	16.1933257080512	20.4263004844895	19.7161072896235	16.3681110066434
