Wavelength (nm),Absorbance,Title,Time
539.5,0.001069,,
539,0.000642,,
538.5,0.00053,,
538,0.000404,,
537.5,0.000706,,
537,0.000336,,
536.5,0.000583,,
536,0.00064,,
535.5,0.000644,,
535,0.000617,,
534.5,0.000864,,
534,0.000683,,
533.5,0.000776,,
533,0.000833,,
532.5,0.000502,,
532,0.000428,,
531.5,0.000399,,
531,0.000613,,
530.5,0.000727,,
530,0.000689,,
529.5,0.000633,,
529,0.000592,,
528.5,0.000608,,
528,0.000662,,
527.5,0.000692,,
527,0.000905,,
526.5,0.000671,,
526,0.000643,,
525.5,0.000526,,
525,0.000672,,
524.5,0.000877,,
524,0.000891,,
523.5,0.000859,,
523,0.000396,,
522.5,0.000799,,
522,0.000962,,
521.5,0.000836,,
521,0.000586,,
520.5,0.000863,,
520,0.000752,,
519.5,0.000482,,
519,0.000472,,
518.5,0.000493,,
518,0.000917,,
517.5,0.000733,,
517,0.000596,,
516.5,0.000626,,
516,0.000893,,
515.5,0.0003,,
515,0.000438,,
514.5,0.000794,,
514,0.000639,,
513.5,0.000654,,
513,0.000729,,
512.5,0.000523,,
512,0.000874,,
511.5,0.000689,,
511,0.000685,,
510.5,0.000604,,
510,0.000624,,
509.5,0.000797,,
509,0.000618,,
508.5,0.000669,,
508,0.000361,,
507.5,0.000694,,
507,0.000576,,
506.5,0.000964,,
506,0.000767,,
505.5,0.000355,,
505,0.000634,,
504.5,0.000686,,
504,0.000611,,
503.5,0.000274,,
503,0.000586,,
502.5,0.000404,,
502,0.00071,,
501.5,0.000541,,
501,0.000777,,
500.5,0.000923,,
500,0.000838,,
499.5,0.000578,,
499,0.000597,,
498.5,0.000528,,
498,0.000743,,
497.5,0.00049,,
497,0.000522,,
496.5,0.000573,,
496,0.000497,,
495.5,0.000661,,
495,0.000618,,
494.5,0.000696,,
494,0.000638,,
493.5,0.000661,,
493,0.000629,,
492.5,0.000637,,
492,0.000668,,
491.5,0.000518,,
491,0.000683,,
490.5,0.000782,,
490,0.000716,,
489.5,0.000637,,
489,0.000695,,
488.5,0.000657,,
488,0.000611,,
487.5,0.000702,,
487,0.000685,,
486.5,0.000665,,
486,0.000824,,
485.5,0.000593,,
485,0.000804,,
484.5,0.000662,,
484,0.000729,,
483.5,0.000561,,
483,0.000674,,
482.5,0.000783,,
482,0.000522,,
481.5,0.000566,,
481,0.000677,,
480.5,0.000898,,
480,0.000866,,
479.5,0.000607,,
479,0.000382,,
478.5,0.000663,,
478,0.000583,,
477.5,0.000723,,
477,0.000666,,
476.5,0.000706,,
476,0.000556,,
475.5,0.000826,,
475,0.000874,,
474.5,0.000618,,
474,0.000575,,
473.5,0.0008,,
473,0.000935,,
472.5,0.0006,,
472,0.000999,,
471.5,0.000452,,
471,0.000799,,
470.5,0.000702,,
470,0.000661,,
469.5,0.000798,,
469,0.000664,,
468.5,0.000782,,
468,0.000617,,
467.5,0.000613,,
467,0.000718,,
466.5,0.000737,,
466,0.000779,,
465.5,0.000999,,
465,0.000588,,
464.5,0.00084,,
464,0.000689,,
463.5,0.000621,,
463,0.000782,,
462.5,0.000868,,
462,0.000801,,
461.5,0.000706,,
461,0.000722,,
460.5,0.000778,,
460,0.0008,,
459.5,0.000724,,
459,0.000764,,
458.5,0.000918,,
458,0.000881,,
457.5,0.000791,,
457,0.000752,,
456.5,0.000659,,
456,0.000851,,
455.5,0.000914,,
455,0.000543,,
454.5,0.000805,,
454,0.000794,,
453.5,0.000752,,
453,0.000506,,
452.5,0.000578,,
452,0.000638,,
451.5,0.000735,,
451,0.000664,,
450.5,0.001109,,
450,0.000643,,
449.5,0.000706,,
449,0.000625,,
448.5,0.000714,,
448,0.000831,,
447.5,0.000958,,
447,0.000758,,
446.5,0.00054,,
446,0.000902,,
445.5,0.000772,,
445,0.000778,,
444.5,0.000853,,
444,0.000723,,
443.5,0.000661,,
443,0.000778,,
442.5,0.000636,,
442,0.000733,,
441.5,0.000848,,
441,0.000625,,
440.5,0.000953,,
440,0.001008,,
439.5,0.000912,,
439,0.000646,,
438.5,0.000842,,
438,0.000662,,
437.5,0.00071,,
437,0.000952,,
436.5,0.0009,,
436,0.000684,,
435.5,0.000706,,
435,0.000748,,
434.5,0.000845,,
434,0.000793,,
433.5,0.000894,,
433,0.000721,,
432.5,0.001114,,
432,0.000804,,
431.5,0.000812,,
431,0.000719,,
430.5,0.000835,,
430,0.00081,,
429.5,0.000656,,
429,0.000834,,
428.5,0.00084,,
428,0.000975,,
427.5,0.00088,,
427,0.000752,,
426.5,0.000708,,
426,0.000935,,
425.5,0.00096,,
425,0.000927,,
424.5,0.000872,,
424,0.000783,,
423.5,0.000721,,
423,0.000786,,
422.5,0.000875,,
422,0.000852,,
421.5,0.000753,,
421,0.000813,,
420.5,0.000905,,
420,0.000938,,
419.5,0.000844,,
419,0.000761,,
418.5,0.000896,,
418,0.000772,,
417.5,0.000818,,
417,0.000604,,
416.5,0.000836,,
416,0.000758,,
415.5,0.000888,,
415,0.001022,,
414.5,0.000835,,
414,0.000809,,
413.5,0.000895,,
413,0.000706,,
412.5,0.001077,,
412,0.00056,,
411.5,0.00075,,
411,0.000839,,
410.5,0.001054,,
410,0.000856,,
409.5,0.000866,,
409,0.000942,,
408.5,0.000683,,
408,0.000879,,
407.5,0.001159,,
407,0.001178,,
406.5,0.000972,,
406,0.000668,,
405.5,0.000973,,
405,0.001166,,
404.5,0.00097,,
404,0.000777,,
403.5,0.000989,,
403,0.000808,,
402.5,0.000981,,
402,0.000866,,
401.5,0.00081,,
401,0.000626,,
400.5,0.000481,,
400,0.001114,,
399.5,0.000961,,
399,0.000911,,
398.5,0.001067,,
398,0.000622,,
397.5,0.001239,,
397,0.001022,,
396.5,0.000653,,
396,0.001035,,
395.5,0.00122,,
395,0.000972,,
394.5,0.00121,,
394,0.000735,,
393.5,0.001292,,
393,0.000879,,
392.5,0.000802,,
392,0.000883,,
391.5,0.001148,,
391,0.001179,,
390.5,0.001066,,
390,0.001068,,
389.5,0.001076,,
389,0.000731,,
388.5,0.001112,,
388,0.000791,,
387.5,0.001167,,
387,0.001067,,
386.5,0.001161,,
386,0.001329,,
385.5,0.000766,,
385,0.00148,,
384.5,0.001246,,
384,0.000977,,
383.5,0.001246,,
383,0.001178,,
382.5,0.001042,,
382,0.001263,,
381.5,0.00114,,
381,0.001023,,
380.5,0.001301,,
380,0.001052,,
379.5,0.001086,,
379,0.001138,,
378.5,0.001524,,
378,0.001102,,
377.5,0.000963,,
377,0.001306,,
376.5,0.000953,,
376,0.001253,,
375.5,0.000805,,
375,0.001296,,
374.5,0.001339,,
374,0.001137,,
373.5,0.000726,,
373,0.000989,,
372.5,0.000911,,
372,0.000806,,
371.5,0.000909,,
371,0.00089,,
370.5,0.001441,,
370,0.001205,,
369.5,0.001348,,
369,0.001194,,
368.5,0.000511,,
368,0.001142,,
367.5,0.000973,,
367,0.001045,,
366.5,0.001143,,
366,0.000857,,
365.5,0.000634,,
365,0.001037,,
364.5,0.001073,,
364,0.001462,,
363.5,0.00127,,
363,0.001323,,
362.5,0.000863,,
362,0.001376,,
361.5,0.001237,,
361,0.001231,,
360.5,0.001171,,
360,0.001124,,
359.5,0.001039,,
359,0.001307,,
358.5,0.001344,,
358,0.000978,,
357.5,0.000925,,
357,0.001444,,
356.5,0.00093,,
356,0.001362,,
355.5,0.001422,,
355,0.000994,,
354.5,0.001178,,
354,0.001204,,
353.5,0.00132,,
353,0.001217,,
352.5,0.001613,,
352,0.001756,,
351.5,0.001008,,
351,0.001224,,
350.5,0.001438,,
350,0.001561,,
349.5,0.000911,,
349,0.001811,,
348.5,0.001784,,
348,0.001474,,
347.5,0.001524,,
347,0.000864,,
346.5,0.001237,,
346,0.001565,,
345.5,0.001203,,
345,0.001451,,
344.5,0.001549,,
344,0.001087,,
343.5,0.001098,,
343,0.001101,,
342.5,0.001763,,
342,0.001724,,
341.5,0.001804,,
341,0.001138,,
340.5,0.000778,,
340,0.001231,,
339.5,0.001112,,
339,0.001506,,
338.5,0.001499,,
338,0.001406,,
337.5,0.001502,,
337,0.001201,,
336.5,0.00141,,
336,0.00129,,
335.5,0.001267,,
335,0.001118,,
334.5,0.001436,,
334,0.001051,,
333.5,0.001417,,
333,0.001531,,
332.5,0.001455,,
332,0.001472,,
331.5,0.000928,,
331,0.001733,,
330.5,0.001615,,
330,0.001307,,
329.5,0.001683,,
329,0.001468,,
328.5,0.001623,,
328,0.001331,,
327.5,0.001681,,
327,0.001168,,
326.5,0.001105,,
326,0.001289,,
325.5,0.001706,,
325,0.001647,,
324.5,0.00144,,
324,0.001356,,
323.5,0.001752,,
323,0.001289,,
322.5,0.00156,,
322,0.001484,,
321.5,0.001419,,
321,0.001618,,
320.5,0.00178,,
320,0.001412,,
319.5,0.001585,,
319,0.001424,,
318.5,0.0014,,
318,0.001703,,
317.5,0.001403,,
317,0.001659,,
316.5,0.001767,,
316,0.001667,,
315.5,0.001646,,
315,0.001505,,
314.5,0.001563,,
314,0.001858,,
313.5,0.001811,,
313,0.001557,,
312.5,0.001997,,
312,0.001553,,
311.5,0.001782,,
311,0.001634,,
310.5,0.001795,,
310,0.001691,,
309.5,0.001695,,
309,0.001958,,
308.5,0.001792,,
308,0.001867,,
307.5,0.00182,,
307,0.002113,,
306.5,0.001669,,
306,0.00202,,
305.5,0.001966,,
305,0.001935,,
304.5,0.002093,,
304,0.002233,,
303.5,0.002122,,
303,0.002004,,
302.5,0.001878,,
302,0.002031,,
301.5,0.001936,,
301,0.002162,,
300.5,0.002083,,
300,0.001987,,
299.5,0.001732,,
299,0.002164,,
298.5,0.002354,,
298,0.002051,,
297.5,0.002286,,
297,0.001928,,
296.5,0.002513,,
296,0.002531,,
295.5,0.002431,,
295,0.002537,,
294.5,0.002435,,
294,0.002524,,
293.5,0.002534,,
293,0.002248,,
292.5,0.002617,,
292,0.002562,,
291.5,0.002454,,
291,0.002441,,
290.5,0.002332,,
290,0.002947,,
289.5,0.002839,,
289,0.002543,,
288.5,0.002535,,
288,0.002525,,
287.5,0.002555,,
287,0.002771,,
286.5,0.002823,,
286,0.00287,,
285.5,0.002914,,
285,0.002975,,
284.5,0.003016,,
284,0.002938,,
283.5,0.003275,,
283,0.002857,,
282.5,0.003149,,
282,0.003292,,
281.5,0.002822,,
281,0.003458,,
280.5,0.003307,,
280,0.002921,,
279.5,0.003108,,
279,0.003582,,
278.5,0.003538,,
278,0.003393,,
277.5,0.003891,,
277,0.003238,,
276.5,0.00316,,
276,0.00342,,
275.5,0.003289,,
275,0.003334,,
274.5,0.00377,,
274,0.003644,,
273.5,0.003364,,
273,0.003578,,
272.5,0.003539,,
272,0.003592,,
271.5,0.003561,,
271,0.003506,,
270.5,0.004212,,
270,0.003549,,
269.5,0.003439,,
269,0.00372,,
268.5,0.003813,,
268,0.003693,,
267.5,0.004396,,
267,0.003789,,
266.5,0.004122,,
266,0.003835,,
265.5,0.004618,,
265,0.004561,,
264.5,0.004638,,
264,0.004308,,
263.5,0.004472,,
263,0.004149,,
262.5,0.004678,,
262,0.005002,,
261.5,0.005297,,
261,0.00518,,
260.5,0.005046,,
260,0.005325,,
259.5,0.005651,,
259,0.005433,,
258.5,0.005791,,
258,0.006222,,
257.5,0.006432,,
257,0.007036,,
256.5,0.007494,,
256,0.008628,,
255.5,0.008319,,
255,0.009029,,
254.5,0.009053,,
254,0.010711,,
253.5,0.011298,,
253,0.013964,,
252.5,0.014016,,
252,0.01104,,
251.5,0.015047,,
251,0.02515,,
250.5,0.028096,,
250,-0.049869,,
249.5,NaN,,
249,NaN,,
248.5,NaN,,
248,NaN,,
247.5,NaN,,
247,NaN,,
246.5,NaN,,
246,NaN,,
245.5,NaN,,
245,NaN,,
244.5,NaN,,
244,NaN,,
243.5,NaN,,
243,NaN,,
242.5,NaN,,
242,NaN,,
241.5,NaN,,
241,NaN,,
240.5,NaN,,
240,NaN,,
